Flow Number, Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
,134,1709471882.8298085,1709471882.8298085,UDP,192.168.0.4,53,192.168.0.2,40909,,,,,
67.0,135,1709471882.612887,1709471882.612887,UDP,192.168.0.2,52887,192.168.0.4,53,,L,,0.0,0.0
,136,1709471882.8298087,1709471882.8298087,UDP,192.168.0.4,53,192.168.0.2,52887,,,,,
68.0,137,1709471882.823302,1709471882.823302,UDP,192.168.0.2,46138,192.168.0.4,53,,L,,0.0,0.0
,138,1709471882.8608048,1709471882.8608048,UDP,192.168.0.4,53,192.168.0.2,46138,,,,,
69.0,139,1709471882.8243167,1709471882.8243167,UDP,192.168.0.2,42164,192.168.0.4,53,,L,,0.0,0.0
,140,1709471882.879764,1709471882.879764,UDP,192.168.0.4,53,192.168.0.2,42164,,,,,
70.0,141,1709471882.8971589,1709471882.8971589,UDP,192.168.0.2,43649,192.168.0.4,53,,L,,0.0,0.0
,142,1709471882.9852734,1709471882.9852734,UDP,192.168.0.4,53,192.168.0.2,43649,,,,,
71.0,143,1709471882.897931,1709471882.897931,UDP,192.168.0.2,37666,192.168.0.4,53,,L,,0.0,0.0
,144,1709471882.9852736,1709471882.9852736,UDP,192.168.0.4,53,192.168.0.2,37666,,,,,
72.0,145,1709471882.9233515,1709471882.9240403,UDP,192.168.0.2,41277,192.168.0.4,53,,L,,0.0,0.0
,146,1709471882.9249506,1709471882.9260037,UDP,192.168.0.4,53,192.168.0.2,41277,,,,,
73.0,147,1709471882.9273286,1709471882.9273286,UDP,192.168.0.2,34105,192.168.0.4,53,,L,,0.0,0.0
,148,1709471883.2680912,1709471883.2680912,UDP,192.168.0.4,53,192.168.0.2,34105,,,,,
74.0,149,1709471882.927538,1709471882.927538,UDP,192.168.0.2,36997,192.168.0.4,53,,L,,0.0,0.0
,150,1709471883.2680917,1709471883.2680917,UDP,192.168.0.4,53,192.168.0.2,36997,,,,,
75.0,151,1709471882.9703405,1709471882.9703405,UDP,192.168.0.2,56172,192.168.0.4,53,,L,,0.0,0.0
,152,1709471883.0030138,1709471883.0030138,UDP,192.168.0.4,53,192.168.0.2,56172,,,,,
