Flow Number,Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
73.0,145,1710680255.236493,1710680255.236493,TCP,192.168.0.10,49849.0,192.168.0.2,1234.0,,,,,
,146,1710680255.2365131,1710680255.2365131,TCP,192.168.0.2,1234.0,192.168.0.10,49849.0,,,,,
74.0,147,1710680255.7411506,1710680255.7411506,TCP,192.168.0.10,49849.0,192.168.0.2,1234.0,,,,,
,148,1710680255.7411716,1710680255.7411716,TCP,192.168.0.2,1234.0,192.168.0.10,49849.0,,,,,
75.0,149,1710680256.2635803,1710680256.2635803,TCP,192.168.0.10,49849.0,192.168.0.2,1234.0,,,,,
,150,1710680256.2635996,1710680256.2635996,TCP,192.168.0.2,1234.0,192.168.0.10,49849.0,,,,,
76.0,151,1710680256.7700768,1710680256.7716131,TCP,192.168.0.10,49849.0,192.168.0.2,1234.0,,,,,
,152,1710680256.770126,1710680256.7716217,TCP,192.168.0.2,1234.0,192.168.0.10,49849.0,,,,,
77.0,153,1710680257.296214,1710680257.296214,TCP,192.168.0.10,49849.0,192.168.0.2,1234.0,,,,,
,154,1710680257.2962334,1710680257.2962334,TCP,192.168.0.2,1234.0,192.168.0.10,49849.0,,,,,
78.0,155,1710680257.808222,1710680257.808222,TCP,192.168.0.10,49849.0,192.168.0.2,1234.0,,,,,
,156,1710680257.8082445,1710680257.8082445,TCP,192.168.0.2,1234.0,192.168.0.10,49849.0,,,,,
79.0,157,1710680258.32438,1710680258.32438,TCP,192.168.0.10,49849.0,192.168.0.2,1234.0,,,,,
,158,1710680258.3244016,1710680258.3244016,TCP,192.168.0.2,1234.0,192.168.0.10,49849.0,,,,,
80.0,159,1710680258.8425822,1710680258.8445303,TCP,192.168.0.10,49849.0,192.168.0.2,1234.0,,,,,
,160,1710680258.8426037,1710680258.8445382,TCP,192.168.0.2,1234.0,192.168.0.10,49849.0,,,,,
81.0,161,1710680259.3754027,1710680259.3754027,TCP,192.168.0.10,49849.0,192.168.0.2,1234.0,,,,,
,162,1710680259.3754218,1710680259.3754218,TCP,192.168.0.2,1234.0,192.168.0.10,49849.0,,,,,
82.0,163,1710680259.893072,1710680259.893072,TCP,192.168.0.10,49849.0,192.168.0.2,1234.0,,,,,
,164,1710680259.8930924,1710680259.8930924,TCP,192.168.0.2,1234.0,192.168.0.10,49849.0,,,,,
83.0,165,1710680260.4064949,1710680260.4064949,TCP,192.168.0.10,49849.0,192.168.0.2,1234.0,,,,,
,166,1710680260.4065151,1710680260.4065151,TCP,192.168.0.2,1234.0,192.168.0.10,49849.0,,,,,
84.0,167,1710680260.9403627,1710680260.9413335,TCP,192.168.0.10,49849.0,192.168.0.2,1234.0,,,,,
,168,1710680260.940382,1710680260.941344,TCP,192.168.0.2,1234.0,192.168.0.10,49849.0,,,,,
85.0,169,1710680261.460086,1710680261.460086,TCP,192.168.0.10,49849.0,192.168.0.2,1234.0,,,,,
,170,1710680261.460107,1710680261.460107,TCP,192.168.0.2,1234.0,192.168.0.10,49849.0,,,,,
86.0,171,1710680039.8145883,1710680261.4628096,TCP,192.168.0.10,49836.0,192.168.0.2,1234.0,,,,,
,172,1710680039.8146193,1710680261.4623184,TCP,192.168.0.2,1234.0,192.168.0.10,49836.0,,,,,
87.0,173,1710680261.981748,1710680261.981748,TCP,192.168.0.10,49849.0,192.168.0.2,1234.0,,,,,
,174,1710680261.981769,1710680261.981769,TCP,192.168.0.2,1234.0,192.168.0.10,49849.0,,,,,
88.0,175,1710680262.4851067,1710680262.4851067,TCP,192.168.0.10,49849.0,192.168.0.2,1234.0,,,,,
,176,1710680262.4851308,1710680262.4851308,TCP,192.168.0.2,1234.0,192.168.0.10,49849.0,,,,,
