Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
211,1654975079.346062,1654975079.3524227,TCP,192.168.1.3,34941.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
212,1654975079.3464518,1654975079.351992,TCP,192.168.2.2,5985.0,192.168.1.3,34941.0,,,,,
213,1654975079.63684,1654975079.712682,TCP,192.168.1.3,44761.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
214,1654975079.6376495,1654975079.7119308,TCP,192.168.2.2,5985.0,192.168.1.3,44761.0,,,,,
215,1654975079.7512712,1654975079.7609704,TCP,192.168.1.3,39871.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
216,1654975079.7518632,1654975079.7606993,TCP,192.168.2.2,5985.0,192.168.1.3,39871.0,,,,,
217,1654975079.774448,1654975079.8981352,TCP,192.168.1.3,39645.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
218,1654975079.7747145,1654975079.8971958,TCP,192.168.2.2,5985.0,192.168.1.3,39645.0,,,,,
219,1654975079.956258,1654975079.9653614,TCP,192.168.1.3,42091.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
220,1654975079.956946,1654975079.9647608,TCP,192.168.2.2,5985.0,192.168.1.3,42091.0,,,,,
221,1654975079.9784665,1654975079.9891725,TCP,192.168.1.3,42563.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
222,1654975079.9790237,1654975079.9885263,TCP,192.168.2.2,5985.0,192.168.1.3,42563.0,,,,,
223,1654975080.2652352,1654975080.371627,TCP,192.168.1.3,35231.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
224,1654975080.2662573,1654975080.3710327,TCP,192.168.2.2,5985.0,192.168.1.3,35231.0,,,,,
225,1654975080.4051414,1654975080.4309423,TCP,192.168.1.3,45753.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
226,1654975080.4057727,1654975080.4300768,TCP,192.168.2.2,5985.0,192.168.1.3,45753.0,,,,,
227,1654975080.4734206,1654975080.4837277,TCP,192.168.1.3,37135.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
228,1654975080.4742303,1654975080.4830208,TCP,192.168.2.2,5985.0,192.168.1.3,37135.0,,,,,
229,1654975080.5154743,1654975080.5272017,TCP,192.168.1.3,35931.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
