Flow Number,Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
,136,1716979539.8840172,1716979539.8840172,UDP,192.168.18.1,53,10.0.2.15,55829,,,,,
69.0,137,1716979470.2952628,1716979558.578056,TCP,10.0.2.15,43748,23.47.188.120,443,,L,,0.0,0.0
,138,1716979470.34298,1716979558.578034,TCP,23.47.188.120,443,10.0.2.15,43748,,,,,
70.0,139,1716979567.0565977,1716979567.0565977,UDP,10.0.2.15,33026,150.214.5.121,123,,L,,0.0,0.0
,140,1716979567.098068,1716979567.098068,UDP,150.214.5.121,123,10.0.2.15,33026,,,,,
71.0,141,1716979478.3232453,1716979599.333784,TCP,10.0.2.15,44720,34.149.97.1,443,,L,,0.0,0.0
,142,1716979478.3500562,1716979599.3337655,TCP,34.149.97.1,443,10.0.2.15,44720,,,,,
72.0,143,1716979435.891107,1716979599.3344245,TCP,10.0.2.15,53330,13.107.136.10,443,,L,,0.0,0.0
,144,1716979435.918471,1716979599.3344157,TCP,13.107.136.10,443,10.0.2.15,53330,,,,,
73.0,145,1716979434.3273256,1716979599.3582933,TCP,10.0.2.15,43744,13.69.116.109,443,,L,,0.0,0.0
,146,1716979434.3959265,1716979599.358274,TCP,13.69.116.109,443,10.0.2.15,43744,,,,,
74.0,149,1716979606.3798788,1716979606.3798788,UDP,10.0.2.15,5353,224.0.0.251,5353,,L,,0.0,0.0
75.0,150,1716979426.002678,1716979611.0714045,UDP,10.0.2.15,41772,209.250.254.15,21116,,L,,0.0,0.0
,151,1716979426.0469952,1716979611.123361,UDP,209.250.254.15,21116,10.0.2.15,41772,,,,,
76.0,152,1716979495.955154,1716979613.4388416,TCP,10.0.2.15,53858,52.97.233.82,443,,L,,0.0,0.0
,153,1716979496.043792,1716979613.438822,TCP,52.97.233.82,443,10.0.2.15,53858,,,,,
