Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
178,1651673382.0699232,1651673397.1089015,TCP,172.16.2.2,80,172.16.1.2,59820,,,,,
179,1651673382.0702312,1651673397.1088903,TCP,172.16.1.2,59822,172.16.2.2,80,,P,T1499.082,0.0,0.0
180,1651673382.070295,1651673397.1089473,TCP,172.16.2.2,80,172.16.1.2,59822,,,,,
181,1651673382.0706043,1651673397.1089375,TCP,172.16.1.2,59824,172.16.2.2,80,,P,T1499.083,0.0,0.0
182,1651673382.070675,1651673397.1089945,TCP,172.16.2.2,80,172.16.1.2,59824,,,,,
183,1651673382.070955,1651673397.1089823,TCP,172.16.1.2,59826,172.16.2.2,80,,P,T1499.084,0.0,0.0
184,1651673382.071028,1651673397.1090395,TCP,172.16.2.2,80,172.16.1.2,59826,,,,,
185,1651673382.071278,1651673397.1090302,TCP,172.16.1.2,59828,172.16.2.2,80,,P,T1499.085,0.0,0.0
186,1651673382.0713449,1651673397.1091197,TCP,172.16.2.2,80,172.16.1.2,59828,,,,,
187,1651673382.0715933,1651673397.109072,TCP,172.16.1.2,59830,172.16.2.2,80,,P,T1499.086,0.0,0.0
188,1651673382.071659,1651673397.1091197,TCP,172.16.2.2,80,172.16.1.2,59830,,,,,
189,1651673382.071869,1651673397.109109,TCP,172.16.1.2,59832,172.16.2.2,80,,P,T1499.087,0.0,0.0
190,1651673382.0719388,1651673397.1091633,TCP,172.16.2.2,80,172.16.1.2,59832,,,,,
191,1651673382.0722065,1651673397.1091535,TCP,172.16.1.2,59834,172.16.2.2,80,,P,T1499.088,0.0,0.0
192,1651673382.072271,1651673397.1092167,TCP,172.16.2.2,80,172.16.1.2,59834,,,,,
193,1651673382.0725744,1651673397.1092055,TCP,172.16.1.2,59836,172.16.2.2,80,,P,T1499.089,0.0,0.0
194,1651673382.0726314,1651673397.109262,TCP,172.16.2.2,80,172.16.1.2,59836,,,,,
195,1651673382.0729785,1651673397.10924,TCP,172.16.1.2,59838,172.16.2.2,80,,P,T1499.090,0.0,0.0
196,1651673382.0730507,1651673397.1092985,TCP,172.16.2.2,80,172.16.1.2,59838,,,,,
197,1651673382.0733228,1651673397.1092896,TCP,172.16.1.2,59840,172.16.2.2,80,,P,T1499.091,0.0,0.0
198,1651673382.0733883,1651673397.109374,TCP,172.16.2.2,80,172.16.1.2,59840,,,,,
199,1651673382.0736697,1651673397.1093287,TCP,172.16.1.2,59842,172.16.2.2,80,,P,T1499.092,0.0,0.0
200,1651673382.0737371,1651673397.109374,TCP,172.16.2.2,80,172.16.1.2,59842,,,,,
201,1651673382.07401,1651673397.1093636,TCP,172.16.1.2,59844,172.16.2.2,80,,P,T1499.093,0.0,0.0
202,1651673382.0740795,1651673397.1094165,TCP,172.16.2.2,80,172.16.1.2,59844,,,,,
203,1651673382.0743763,1651673397.1094077,TCP,172.16.1.2,59846,172.16.2.2,80,,P,T1499.094,0.0,0.0
204,1651673382.0744383,1651673397.1094575,TCP,172.16.2.2,80,172.16.1.2,59846,,,,,
205,1651673382.074724,1651673397.109449,TCP,172.16.1.2,59848,172.16.2.2,80,,P,T1499.095,0.0,0.0
206,1651673382.074789,1651673397.1095748,TCP,172.16.2.2,80,172.16.1.2,59848,,,,,
207,1651673382.0750873,1651673397.1094873,TCP,172.16.1.2,59850,172.16.2.2,80,,P,T1499.096,0.0,0.0
208,1651673382.0751593,1651673397.1095748,TCP,172.16.2.2,80,172.16.1.2,59850,,,,,
209,1651673382.0754604,1651673397.1095345,TCP,172.16.1.2,59852,172.16.2.2,80,,P,T1499.097,0.0,0.0
210,1651673382.075534,1651673397.1096213,TCP,172.16.2.2,80,172.16.1.2,59852,,,,,
211,1651673382.075813,1651673397.1095886,TCP,172.16.1.2,59854,172.16.2.2,80,,P,T1499.098,0.0,0.0
212,1651673382.0758824,1651673397.1096952,TCP,172.16.2.2,80,172.16.1.2,59854,,,,,
213,1651673382.0761645,1651673397.1096685,TCP,172.16.1.2,59856,172.16.2.2,80,,P,T1499.099,0.0,0.0
214,1651673382.0762303,1651673397.1097505,TCP,172.16.2.2,80,172.16.1.2,59856,,,,,
215,1651673382.076444,1651673397.109707,TCP,172.16.1.2,59858,172.16.2.2,80,,P,T1499.100,0.0,0.0
216,1651673382.0765069,1651673397.109794,TCP,172.16.2.2,80,172.16.1.2,59858,,,,,
217,1651673382.0767612,1651673397.1097412,TCP,172.16.1.2,59860,172.16.2.2,80,,P,T1499.101,0.0,0.0
218,1651673382.0768237,1651673397.1098611,TCP,172.16.2.2,80,172.16.1.2,59860,,,,,
219,1651673382.07711,1651673397.109782,TCP,172.16.1.2,59862,172.16.2.2,80,,P,T1499.102,0.0,0.0
220,1651673382.077165,1651673397.1098611,TCP,172.16.2.2,80,172.16.1.2,59862,,,,,
221,1651673382.077392,1651673397.1098204,TCP,172.16.1.2,59864,172.16.2.2,80,,P,T1499.103,0.0,0.0
222,1651673382.0774536,1651673397.1099272,TCP,172.16.2.2,80,172.16.1.2,59864,,,,,
223,1651673382.077788,1651673397.1098788,TCP,172.16.1.2,59866,172.16.2.2,80,,P,T1499.104,0.0,0.0
224,1651673382.077917,1651673397.1099963,TCP,172.16.2.2,80,172.16.1.2,59866,,,,,
225,1651673382.078477,1651673397.1099167,TCP,172.16.1.2,59868,172.16.2.2,80,,P,T1499.105,0.0,0.0
226,1651673382.0785632,1651673397.1099966,TCP,172.16.2.2,80,172.16.1.2,59868,,,,,
227,1651673382.0789168,1651673397.109949,TCP,172.16.1.2,59870,172.16.2.2,80,,P,T1499.106,0.0,0.0
228,1651673382.0789871,1651673397.1100388,TCP,172.16.2.2,80,172.16.1.2,59870,,,,,
229,1651673382.079206,1651673397.109985,TCP,172.16.1.2,59872,172.16.2.2,80,,P,T1499.107,0.0,0.0
230,1651673382.07929,1651673397.1100776,TCP,172.16.2.2,80,172.16.1.2,59872,,,,,
231,1651673382.0796523,1651673397.1109276,TCP,172.16.1.2,59874,172.16.2.2,80,,P,T1499.108,0.0,0.0
232,1651673382.0797355,1651673397.1110218,TCP,172.16.2.2,80,172.16.1.2,59874,,,,,
233,1651673382.080017,1651673397.1109736,TCP,172.16.1.2,59876,172.16.2.2,80,,P,T1499.109,0.0,0.0
234,1651673382.0800953,1651673397.1110947,TCP,172.16.2.2,80,172.16.1.2,59876,,,,,
235,1651673382.080371,1651673397.1110125,TCP,172.16.1.2,59878,172.16.2.2,80,,P,T1499.110,0.0,0.0
236,1651673382.0805264,1651673397.1110947,TCP,172.16.2.2,80,172.16.1.2,59878,,,,,
237,1651673382.080814,1651673397.1111095,TCP,172.16.1.2,59880,172.16.2.2,80,,P,T1499.111,0.0,0.0
238,1651673382.0808785,1651673397.1112044,TCP,172.16.2.2,80,172.16.1.2,59880,,,,,
239,1651673382.0811813,1651673397.1111484,TCP,172.16.1.2,59882,172.16.2.2,80,,P,T1499.112,0.0,0.0
240,1651673382.0812798,1651673397.1112044,TCP,172.16.2.2,80,172.16.1.2,59882,,,,,
241,1651673382.0815048,1651673397.1111913,TCP,172.16.1.2,59884,172.16.2.2,80,,P,T1499.113,0.0,0.0
242,1651673382.0820153,1651673397.111254,TCP,172.16.2.2,80,172.16.1.2,59884,,,,,
243,1651673382.0823193,1651673397.1111958,TCP,172.16.1.2,59886,172.16.2.2,80,,P,T1499.114,0.0,0.0
244,1651673382.0823925,1651673397.111254,TCP,172.16.2.2,80,172.16.1.2,59886,,,,,
245,1651673382.0827007,1651673397.1112409,TCP,172.16.1.2,59888,172.16.2.2,80,,P,T1499.115,0.0,0.0
246,1651673382.0827627,1651673397.111334,TCP,172.16.2.2,80,172.16.1.2,59888,,,,,
247,1651673382.0830104,1651673397.1112795,TCP,172.16.1.2,59890,172.16.2.2,80,,P,T1499.116,0.0,0.0
248,1651673382.0830874,1651673397.111334,TCP,172.16.2.2,80,172.16.1.2,59890,,,,,
