"Flow Number, Seq",Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
128,1706101758.3322153,1706101758.3322153,UDP,10.10.1.2,19.0,10.10.1.9,1932.0,,P,T1498.007,0.0,0.0
129,1706101758.3324077,1706101758.3324077,UDP,10.10.1.2,19.0,10.10.1.9,1934.0,,P,T1498.007,0.0,0.0
130,1706101758.3324134,1706101758.3324134,UDP,10.10.1.2,19.0,10.10.1.9,1936.0,,P,T1498.007,0.0,0.0
131,1706101758.3326116,1706101758.3326116,UDP,10.10.1.2,19.0,10.10.1.9,1938.0,,P,T1498.007,0.0,0.0
132,1706101758.3326175,1706101758.3326175,UDP,10.10.1.2,19.0,10.10.1.9,1940.0,,P,T1498.007,0.0,0.0
133,1706101758.3328168,1706101758.3328168,UDP,10.10.1.2,19.0,10.10.1.9,1942.0,,P,T1498.007,0.0,0.0
134,1706101758.3328228,1706101758.3328228,UDP,10.10.1.2,19.0,10.10.1.9,1944.0,,P,T1498.007,0.0,0.0
135,1706101758.3328264,1706101758.3328264,UDP,10.10.1.2,19.0,10.10.1.9,1946.0,,P,T1498.007,0.0,0.0
136,1706101758.3330212,1706101758.3330212,UDP,10.10.1.2,19.0,10.10.1.9,1948.0,,P,T1498.007,0.0,0.0
137,1706101758.333027,1706101758.333027,UDP,10.10.1.2,19.0,10.10.1.9,1950.0,,P,T1498.007,0.0,0.0
138,1706101758.3332272,1706101758.3332272,UDP,10.10.1.2,19.0,10.10.1.9,1952.0,,P,T1498.007,0.0,0.0
139,1706101758.333233,1706101758.333233,UDP,10.10.1.2,19.0,10.10.1.9,1954.0,,P,T1498.007,0.0,0.0
140,1706101758.333431,1706101758.333431,UDP,10.10.1.2,19.0,10.10.1.9,1956.0,,P,T1498.007,0.0,0.0
141,1706101758.333437,1706101758.333437,UDP,10.10.1.2,19.0,10.10.1.9,1958.0,,P,T1498.007,0.0,0.0
142,1706101758.3334403,1706101758.3334403,UDP,10.10.1.2,19.0,10.10.1.9,1960.0,,P,T1498.007,0.0,0.0
143,1706101758.3336363,1706101758.3336363,UDP,10.10.1.2,19.0,10.10.1.9,1962.0,,P,T1498.007,0.0,0.0
144,1706101758.333642,1706101758.333642,UDP,10.10.1.2,19.0,10.10.1.9,1964.0,,P,T1498.007,0.0,0.0
145,1706101758.3338408,1706101758.3338408,UDP,10.10.1.2,19.0,10.10.1.9,1966.0,,P,T1498.007,0.0,0.0
146,1706101758.3338468,1706101758.3338468,UDP,10.10.1.2,19.0,10.10.1.9,1968.0,,P,T1498.007,0.0,0.0
147,1706101758.3340476,1706101758.3340476,UDP,10.10.1.2,19.0,10.10.1.9,1970.0,,P,T1498.007,0.0,0.0
148,1706101758.3340535,1706101758.3340535,UDP,10.10.1.2,19.0,10.10.1.9,1972.0,,P,T1498.007,0.0,0.0
149,1706101758.334057,1706101758.334057,UDP,10.10.1.2,19.0,10.10.1.9,1974.0,,P,T1498.007,0.0,0.0
150,1706101758.3342507,1706101758.3342507,UDP,10.10.1.2,19.0,10.10.1.9,1976.0,,P,T1498.007,0.0,0.0
151,1706101758.334257,1706101758.334257,UDP,10.10.1.2,19.0,10.10.1.9,1978.0,,P,T1498.007,0.0,0.0
152,1706101758.3344548,1706101758.3344548,UDP,10.10.1.2,19.0,10.10.1.9,1980.0,,P,T1498.007,0.0,0.0
153,1706101758.3344607,1706101758.3344607,UDP,10.10.1.2,19.0,10.10.1.9,1982.0,,P,T1498.007,0.0,0.0
154,1706101758.3346615,1706101758.3346615,UDP,10.10.1.2,19.0,10.10.1.9,1984.0,,P,T1498.007,0.0,0.0
155,1706101758.3346672,1706101758.3346672,UDP,10.10.1.2,19.0,10.10.1.9,1986.0,,P,T1498.007,0.0,0.0
156,1706101758.3346703,1706101758.3346703,UDP,10.10.1.2,19.0,10.10.1.9,1988.0,,P,T1498.007,0.0,0.0
157,1706101758.3348646,1706101758.3348646,UDP,10.10.1.2,19.0,10.10.1.9,1990.0,,P,T1498.007,0.0,0.0
158,1706101758.3348703,1706101758.3348703,UDP,10.10.1.2,19.0,10.10.1.9,1992.0,,P,T1498.007,0.0,0.0
159,1706101758.33507,1706101758.33507,UDP,10.10.1.2,19.0,10.10.1.9,1994.0,,P,T1498.007,0.0,0.0
160,1706101758.335076,1706101758.335076,UDP,10.10.1.2,19.0,10.10.1.9,1996.0,,P,T1498.007,0.0,0.0
161,1706101758.3352747,1706101758.3352747,UDP,10.10.1.2,19.0,10.10.1.9,1998.0,,P,T1498.007,0.0,0.0
162,1706101758.335281,1706101758.335281,UDP,10.10.1.2,19.0,10.10.1.9,2000.0,,P,T1498.007,0.0,0.0
163,1706101758.3352842,1706101758.3352842,UDP,10.10.1.2,19.0,10.10.1.9,2002.0,,P,T1498.007,0.0,0.0
164,1706101758.3354795,1706101758.3354795,UDP,10.10.1.2,19.0,10.10.1.9,2004.0,,P,T1498.007,0.0,0.0
165,1706101758.3354857,1706101758.3354857,UDP,10.10.1.2,19.0,10.10.1.9,2006.0,,P,T1498.007,0.0,0.0
166,1706101758.335684,1706101758.335684,UDP,10.10.1.2,19.0,10.10.1.9,2008.0,,P,T1498.007,0.0,0.0
167,1706101758.33569,1706101758.33569,UDP,10.10.1.2,19.0,10.10.1.9,2010.0,,P,T1498.007,0.0,0.0
168,1706101758.335889,1706101758.335889,UDP,10.10.1.2,19.0,10.10.1.9,2012.0,,P,T1498.007,0.0,0.0
169,1706101758.3358948,1706101758.3358948,UDP,10.10.1.2,19.0,10.10.1.9,2014.0,,P,T1498.007,0.0,0.0
170,1706101758.3360937,1706101758.3360937,UDP,10.10.1.2,19.0,10.10.1.9,2016.0,,P,T1498.007,0.0,0.0
171,1706101758.3360996,1706101758.3360996,UDP,10.10.1.2,19.0,10.10.1.9,2018.0,,P,T1498.007,0.0,0.0
