Flow Number,Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
,156,1649324145.8563542,1649324145.8563542,TCP,172.16.17.2,1580,172.16.17.3,40310,,,,,
79.0,157,1649324145.856519,1649324145.856519,TCP,172.16.17.3,45190,172.16.17.2,9101,,P,T1096,1.0,1.0
,158,1649324145.8565288,1649324145.8565288,TCP,172.16.17.2,9101,172.16.17.3,45190,,,,,
80.0,159,1649324145.8565192,1649324145.8565192,TCP,172.16.17.3,54664,172.16.17.2,10243,,P,T1097,1.0,1.0
,160,1649324145.8565545,1649324145.8565545,TCP,172.16.17.2,10243,172.16.17.3,54664,,,,,
81.0,161,1649324145.8566315,1649324145.8566315,TCP,172.16.17.3,42186,172.16.17.2,2048,,P,T1098,1.0,1.0
,162,1649324145.856639,1649324145.856639,TCP,172.16.17.2,2048,172.16.17.3,42186,,,,,
82.0,163,1649324145.8567352,1649324145.8567352,TCP,172.16.17.3,56734,172.16.17.2,683,,P,T1099,1.0,1.0
,164,1649324145.8567438,1649324145.8567438,TCP,172.16.17.2,683,172.16.17.3,56734,,,,,
83.0,165,1649324145.856834,1649324145.856834,TCP,172.16.17.3,44310,172.16.17.2,1783,,P,T1100,1.0,1.0
,166,1649324145.856841,1649324145.856841,TCP,172.16.17.2,1783,172.16.17.3,44310,,,,,
84.0,167,1649324145.856952,1649324145.856952,TCP,172.16.17.3,57172,172.16.17.2,15742,,P,T1101,1.0,1.0
,168,1649324145.8569596,1649324145.8569596,TCP,172.16.17.2,15742,172.16.17.3,57172,,,,,
85.0,169,1649324145.8570504,1649324145.8570504,TCP,172.16.17.3,46412,172.16.17.2,2030,,P,T1102,1.0,1.0
,170,1649324145.857057,1649324145.857057,TCP,172.16.17.2,2030,172.16.17.3,46412,,,,,
86.0,171,1649324145.8573427,1649324145.8573427,TCP,172.16.17.3,60802,172.16.17.2,14000,,P,T1103,1.0,1.0
,172,1649324145.8573587,1649324145.8573587,TCP,172.16.17.2,14000,172.16.17.3,60802,,,,,
87.0,173,1649324145.8573427,1649324145.8573427,TCP,172.16.17.3,54720,172.16.17.2,1272,,P,T1104,1.0,1.0
,174,1649324145.8573768,1649324145.8573768,TCP,172.16.17.2,1272,172.16.17.3,54720,,,,,
88.0,175,1649324145.8573432,1649324145.8573432,TCP,172.16.17.3,38370,172.16.17.2,12000,,P,T1105,1.0,1.0
,176,1649324145.8573947,1649324145.8573947,TCP,172.16.17.2,12000,172.16.17.3,38370,,,,,
89.0,177,1649324145.8575108,1649324145.8575108,TCP,172.16.17.3,44684,172.16.17.2,2869,,P,T1106,1.0,1.0
,178,1649324145.8575213,1649324145.8575213,TCP,172.16.17.2,2869,172.16.17.3,44684,,,,,
90.0,179,1649324145.8575108,1649324145.8575108,TCP,172.16.17.3,40502,172.16.17.2,32,,P,T1107,1.0,1.0
,180,1649324145.8575387,1649324145.8575387,TCP,172.16.17.2,32,172.16.17.3,40502,,,,,
91.0,181,1649324145.8576312,1649324145.8576312,TCP,172.16.17.3,48148,172.16.17.2,1007,,P,T1108,1.0,1.0
,182,1649324145.8576412,1649324145.8576412,TCP,172.16.17.2,1007,172.16.17.3,48148,,,,,
92.0,183,1649324145.8576317,1649324145.8576317,TCP,172.16.17.3,56702,172.16.17.2,6,,P,T1109,1.0,1.0
,184,1649324145.8576572,1649324145.8576572,TCP,172.16.17.2,6,172.16.17.3,56702,,,,,
93.0,185,1649324145.8577583,1649324145.8577583,TCP,172.16.17.3,48518,172.16.17.2,687,,P,T1110,1.0,1.0
,186,1649324145.8577676,1649324145.8577676,TCP,172.16.17.2,687,172.16.17.3,48518,,,,,
94.0,187,1649324145.8577583,1649324145.8577583,TCP,172.16.17.3,38538,172.16.17.2,8443,,P,T1111,1.0,1.0
,188,1649324145.8577845,1649324145.8577845,TCP,172.16.17.2,8443,172.16.17.3,38538,,,,,
95.0,189,1649324145.8579006,1649324145.8579006,TCP,172.16.17.3,43760,172.16.17.2,3404,,P,T1112,1.0,1.0
,190,1649324145.8579106,1649324145.8579106,TCP,172.16.17.2,3404,172.16.17.3,43760,,,,,
96.0,191,1649324145.8579009,1649324145.8579009,TCP,172.16.17.3,35076,172.16.17.2,3986,,P,T1113,1.0,1.0
,192,1649324145.8579276,1649324145.8579276,TCP,172.16.17.2,3986,172.16.17.3,35076,,,,,
97.0,193,1649324145.858204,1649324145.858204,TCP,172.16.17.3,56910,172.16.17.2,903,,P,T1114,1.0,1.0
,194,1649324145.8582275,1649324145.8582275,TCP,172.16.17.2,903,172.16.17.3,56910,,,,,
98.0,195,1649324145.858204,1649324145.858204,TCP,172.16.17.3,52124,172.16.17.2,6100,,P,T1115,1.0,1.0
,196,1649324145.8582468,1649324145.8582468,TCP,172.16.17.2,6100,172.16.17.3,52124,,,,,
99.0,197,1649324145.8583553,1649324145.8583553,TCP,172.16.17.3,51184,172.16.17.2,1461,,P,T1116,1.0,1.0
,198,1649324145.8583672,1649324145.8583672,TCP,172.16.17.2,1461,172.16.17.3,51184,,,,,
100.0,199,1649324145.8583555,1649324145.8583555,TCP,172.16.17.3,51920,172.16.17.2,1149,,P,T1117,1.0,1.0
,200,1649324145.8583846,1649324145.8583846,TCP,172.16.17.2,1149,172.16.17.3,51920,,,,,
101.0,201,1649324145.8584728,1649324145.8584728,TCP,172.16.17.3,47894,172.16.17.2,83,,P,T1118,1.0,1.0
,202,1649324145.858482,1649324145.858482,TCP,172.16.17.2,83,172.16.17.3,47894,,,,,
102.0,203,1649324145.858473,1649324145.858473,TCP,172.16.17.3,54256,172.16.17.2,8402,,P,T1119,1.0,1.0
,204,1649324145.8584993,1649324145.8584993,TCP,172.16.17.2,8402,172.16.17.3,54256,,,,,
103.0,205,1649324145.8585832,1649324145.8585832,TCP,172.16.17.3,52260,172.16.17.2,19842,,P,T1120,1.0,1.0
,206,1649324145.8585906,1649324145.8585906,TCP,172.16.17.2,19842,172.16.17.3,52260,,,,,
104.0,207,1649324145.8588102,1649324145.8588102,TCP,172.16.17.3,56224,172.16.17.2,1046,,P,T1121,1.0,1.0
,208,1649324145.858822,1649324145.858822,TCP,172.16.17.2,1046,172.16.17.3,56224,,,,,
105.0,209,1649324145.85893,1649324145.85893,TCP,172.16.17.3,51980,172.16.17.2,1521,,P,T1122,1.0,1.0
,210,1649324145.8589392,1649324145.8589392,TCP,172.16.17.2,1521,172.16.17.3,51980,,,,,
106.0,211,1649324145.8589303,1649324145.8589303,TCP,172.16.17.3,52298,172.16.17.2,4899,,P,T1123,1.0,1.0
,212,1649324145.8589573,1649324145.8589573,TCP,172.16.17.2,4899,172.16.17.3,52298,,,,,
107.0,213,1649324145.859063,1649324145.859063,TCP,172.16.17.3,38734,172.16.17.2,8081,,P,T1124,1.0,1.0
,214,1649324145.859073,1649324145.859073,TCP,172.16.17.2,8081,172.16.17.3,38734,,,,,
108.0,215,1649324145.8590631,1649324145.8590631,TCP,172.16.17.3,42318,172.16.17.2,2638,,P,T1125,1.0,1.0
,216,1649324145.8590908,1649324145.8590908,TCP,172.16.17.2,2638,172.16.17.3,42318,,,,,
109.0,217,1649324145.8591993,1649324145.8591993,TCP,172.16.17.3,52702,172.16.17.2,9535,,P,T1126,1.0,1.0
,218,1649324145.859207,1649324145.859207,TCP,172.16.17.2,9535,172.16.17.3,52702,,,,,
110.0,219,1649324145.8593044,1649324145.8593044,TCP,172.16.17.3,57542,172.16.17.2,7920,,P,T1127,1.0,1.0
,220,1649324145.8593132,1649324145.8593132,TCP,172.16.17.2,7920,172.16.17.3,57542,,,,,
111.0,221,1649324145.859305,1649324145.859305,TCP,172.16.17.3,59338,172.16.17.2,2010,,P,T1128,1.0,1.0
,222,1649324145.8593285,1649324145.8593285,TCP,172.16.17.2,2010,172.16.17.3,59338,,,,,
112.0,223,1649324145.859426,1649324145.859426,TCP,172.16.17.3,48850,172.16.17.2,6779,,P,T1129,1.0,1.0
,224,1649324145.8594332,1649324145.8594332,TCP,172.16.17.2,6779,172.16.17.3,48850,,,,,
113.0,225,1649324145.859512,1649324145.859512,TCP,172.16.17.3,39460,172.16.17.2,9103,,P,T1130,1.0,1.0
,226,1649324145.8595183,1649324145.8595183,TCP,172.16.17.2,9103,172.16.17.3,39460,,,,,
114.0,227,1649324145.859512,1649324145.859512,TCP,172.16.17.3,60308,172.16.17.2,1111,,P,T1131,1.0,1.0
,228,1649324145.859532,1649324145.859532,TCP,172.16.17.2,1111,172.16.17.3,60308,,,,,
115.0,229,1649324145.85973,1649324145.85973,TCP,172.16.17.3,40504,172.16.17.2,1110,,P,T1132,1.0,1.0
,230,1649324145.859738,1649324145.859738,TCP,172.16.17.2,1110,172.16.17.3,40504,,,,,
116.0,231,1649324145.8598428,1649324145.8598428,TCP,172.16.17.3,41034,172.16.17.2,4242,,P,T1133,1.0,1.0
,232,1649324145.8598502,1649324145.8598502,TCP,172.16.17.2,4242,172.16.17.3,41034,,,,,
117.0,233,1649324145.8599916,1649324145.8599916,TCP,172.16.17.3,60200,172.16.17.2,464,,P,T1134,1.0,1.0
,234,1649324145.8599997,1649324145.8599997,TCP,172.16.17.2,464,172.16.17.3,60200,,,,,
118.0,235,1649324145.8600996,1649324145.8600996,TCP,172.16.17.3,39172,172.16.17.2,5859,,P,T1135,1.0,1.0
,236,1649324145.860109,1649324145.860109,TCP,172.16.17.2,5859,172.16.17.3,39172,,,,,
