"Flow Number, Seq",Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
233,1649935051.6492455,1649935051.8858004,TCP,172.16.1.2,51092.0,172.16.2.2,80.0,,P,T1046,,
234,1649935051.6500216,1649935051.8858624,TCP,172.16.2.2,80.0,172.16.1.2,51092.0,,,,,
235,1649935051.8866243,1649935052.138644,TCP,172.16.1.2,51094.0,172.16.2.2,80.0,,P,T1046,,
236,1649935051.8872192,1649935052.1387615,TCP,172.16.2.2,80.0,172.16.1.2,51094.0,,,,,
237,1649935052.1392696,1649935052.4107363,TCP,172.16.1.2,51096.0,172.16.2.2,80.0,,P,T1046,,
238,1649935052.1394174,1649935052.4112337,TCP,172.16.2.2,80.0,172.16.1.2,51096.0,,,,,
239,1649935052.4114566,1649935052.4661767,TCP,172.16.1.2,51098.0,172.16.2.2,80.0,,P,T1046,,
240,1649935052.4120426,1649935052.4664829,TCP,172.16.2.2,80.0,172.16.1.2,51098.0,,,,,
241,1649935052.4669125,1649935052.7335336,TCP,172.16.1.2,51100.0,172.16.2.2,80.0,,P,T1046,,
242,1649935052.4672728,1649935052.7339587,TCP,172.16.2.2,80.0,172.16.1.2,51100.0,,,,,
243,1649935052.7357533,1649935052.9458709,TCP,172.16.1.2,51102.0,172.16.2.2,80.0,,P,T1046,,
