"Flow Number, Seq",Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
164,1654276069.953272,1654276069.953272,TCP,172.16.1.2,53216.0,172.16.2.2,3221.0,,,,,
165,1654276069.9532783,1654276069.9532783,TCP,172.16.1.2,45304.0,172.16.2.2,1108.0,,,,,
166,1654276069.9532852,1654276069.9532852,TCP,172.16.1.2,38982.0,172.16.2.2,8088.0,,,,,
167,1654276069.9532917,1654276069.9532917,TCP,172.16.1.2,57798.0,172.16.2.2,14441.0,,,,,
168,1654276069.9532986,1654276069.9532986,TCP,172.16.1.2,52694.0,172.16.2.2,1069.0,,,,,
169,1654276069.9533527,1654276069.9533527,TCP,172.16.1.2,50682.0,172.16.2.2,1062.0,,,,,
170,1654276069.9533813,1654276069.9533813,TCP,172.16.1.2,38428.0,172.16.2.2,5811.0,,,,,
171,1654276069.9533916,1654276069.9533916,TCP,172.16.1.2,40120.0,172.16.2.2,1187.0,,,,,
172,1654276069.9533951,1654276069.9533951,TCP,172.16.1.2,44728.0,172.16.2.2,10626.0,,,,,
173,1654276069.9534,1654276069.9534,TCP,172.16.1.2,36296.0,172.16.2.2,146.0,,,,,
174,1654276069.9534037,1654276069.9534037,TCP,172.16.1.2,54384.0,172.16.2.2,9943.0,,,,,
175,1654276069.9534757,1654276069.9534757,TCP,172.16.1.2,39430.0,172.16.2.2,389.0,,,,,
176,1654276069.9534805,1654276069.9534805,TCP,172.16.1.2,36038.0,172.16.2.2,1075.0,,,,,
177,1654276070.0521607,1654276070.0521607,TCP,172.16.1.2,52992.0,172.16.2.2,1720.0,,,,,
178,1654276070.0522847,1654276070.0522847,TCP,172.16.1.2,54592.0,172.16.2.2,1025.0,,,,,
179,1654276070.0523064,1654276070.0523064,TCP,172.16.1.2,52152.0,172.16.2.2,135.0,,,,,
180,1654276070.0523283,1654276070.0523283,TCP,172.16.1.2,48236.0,172.16.2.2,113.0,,,,,
181,1654276070.0523949,1654276070.0523949,TCP,172.16.1.2,34384.0,172.16.2.2,22.0,,,,,
182,1654276070.0524008,1654276070.0524008,TCP,172.16.1.2,57656.0,172.16.2.2,1723.0,,,,,
183,1654276070.0524044,1654276070.0524044,TCP,172.16.1.2,46736.0,172.16.2.2,256.0,,,,,
184,1654276070.0525467,1654276070.0525467,TCP,172.16.1.2,60918.0,172.16.2.2,554.0,,,,,
185,1654276070.0526114,1654276070.0526114,TCP,172.16.1.2,49470.0,172.16.2.2,3389.0,,,,,
186,1654276070.0526173,1654276070.0526173,TCP,172.16.1.2,36882.0,172.16.2.2,8888.0,,,,,
187,1654276070.052731,1654276070.052731,TCP,172.16.1.2,60424.0,172.16.2.2,2909.0,,,,,
188,1654276070.0530992,1654276070.0530992,TCP,172.16.1.2,59294.0,172.16.2.2,9050.0,,,,,
189,1654276070.053194,1654276070.053194,TCP,172.16.1.2,59752.0,172.16.2.2,7911.0,,,,,
190,1654276070.0532172,1654276070.0532172,TCP,172.16.1.2,57844.0,172.16.2.2,14441.0,,,,,
191,1654276070.0532222,1654276070.0532222,TCP,172.16.1.2,39032.0,172.16.2.2,8088.0,,,,,
192,1654276070.053396,1654276070.053396,TCP,172.16.1.2,45358.0,172.16.2.2,1108.0,,,,,
193,1654276070.053401,1654276070.053401,TCP,172.16.1.2,53274.0,172.16.2.2,3221.0,,,,,
194,1654276070.0534616,1654276070.0534616,TCP,172.16.1.2,38480.0,172.16.2.2,464.0,,,,,
195,1654276070.0535133,1654276070.0535133,TCP,172.16.1.2,36076.0,172.16.2.2,1075.0,,,,,
196,1654276070.0535705,1654276070.0535705,TCP,172.16.1.2,39472.0,172.16.2.2,389.0,,,,,
197,1654276070.0538254,1654276070.0538254,TCP,172.16.1.2,54430.0,172.16.2.2,9943.0,,,,,
198,1654276070.05385,1654276070.05385,TCP,172.16.1.2,36346.0,172.16.2.2,146.0,,,,,
