"Flow Number, Seq",Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
467,1713375520.094298,1713375520.094298,TCP,10.10.1.9,1363.0,10.10.1.2,80.0,,P,T1499.235,1.0,1.0
468,1713375520.0942917,1713375520.0942917,TCP,10.10.1.2,80.0,10.10.1.9,1363.0,,,,,
469,1713375520.0963185,1713375520.0963185,TCP,10.10.1.9,1364.0,10.10.1.2,80.0,,P,T1499.236,1.0,1.0
470,1713375520.0963123,1713375520.0963123,TCP,10.10.1.2,80.0,10.10.1.9,1364.0,,,,,
471,1713375520.0983396,1713375520.0983396,TCP,10.10.1.9,1365.0,10.10.1.2,80.0,,P,T1499.237,1.0,1.0
472,1713375520.0983326,1713375520.0983326,TCP,10.10.1.2,80.0,10.10.1.9,1365.0,,,,,
473,1713375520.1003587,1713375520.1003587,TCP,10.10.1.9,1366.0,10.10.1.2,80.0,,P,T1499.238,1.0,1.0
474,1713375520.1003523,1713375520.1003523,TCP,10.10.1.2,80.0,10.10.1.9,1366.0,,,,,
475,1713375520.1023796,1713375520.1023796,TCP,10.10.1.9,1367.0,10.10.1.2,80.0,,P,T1499.239,1.0,1.0
476,1713375520.1023736,1713375520.1023736,TCP,10.10.1.2,80.0,10.10.1.9,1367.0,,,,,
477,1713375520.1044004,1713375520.1044004,TCP,10.10.1.9,1368.0,10.10.1.2,80.0,,P,T1499.240,1.0,1.0
478,1713375520.1043942,1713375520.1043942,TCP,10.10.1.2,80.0,10.10.1.9,1368.0,,,,,
479,1713375520.1064196,1713375520.1064196,TCP,10.10.1.9,1369.0,10.10.1.2,80.0,,P,T1499.241,1.0,1.0
480,1713375520.1064136,1713375520.1064136,TCP,10.10.1.2,80.0,10.10.1.9,1369.0,,,,,
481,1713375520.1084397,1713375520.1084397,TCP,10.10.1.9,1370.0,10.10.1.2,80.0,,P,T1499.242,1.0,1.0
482,1713375520.108434,1713375520.108434,TCP,10.10.1.2,80.0,10.10.1.9,1370.0,,,,,
483,1713375520.1104617,1713375520.1104617,TCP,10.10.1.9,1371.0,10.10.1.2,80.0,,P,T1499.243,1.0,1.0
484,1713375520.1104555,1713375520.1104555,TCP,10.10.1.2,80.0,10.10.1.9,1371.0,,,,,
485,1713375520.1124797,1713375520.1124797,TCP,10.10.1.9,1372.0,10.10.1.2,80.0,,P,T1499.244,1.0,1.0
486,1713375520.112474,1713375520.112474,TCP,10.10.1.2,80.0,10.10.1.9,1372.0,,,,,
487,1713375520.1145,1713375520.1145,TCP,10.10.1.9,1373.0,10.10.1.2,80.0,,P,T1499.245,1.0,1.0
488,1713375520.114494,1713375520.114494,TCP,10.10.1.2,80.0,10.10.1.9,1373.0,,,,,
489,1713375520.1165211,1713375520.1165211,TCP,10.10.1.9,1374.0,10.10.1.2,80.0,,P,T1499.246,1.0,1.0
490,1713375520.1165144,1713375520.1165144,TCP,10.10.1.2,80.0,10.10.1.9,1374.0,,,,,
491,1713375520.11854,1713375520.11854,TCP,10.10.1.9,1375.0,10.10.1.2,80.0,,P,T1499.247,1.0,1.0
492,1713375520.118534,1713375520.118534,TCP,10.10.1.2,80.0,10.10.1.9,1375.0,,,,,
493,1713375520.12056,1713375520.12056,TCP,10.10.1.9,1376.0,10.10.1.2,80.0,,P,T1499.248,1.0,1.0
494,1713375520.120554,1713375520.120554,TCP,10.10.1.2,80.0,10.10.1.9,1376.0,,,,,
495,1713375520.12258,1713375520.12258,TCP,10.10.1.9,1377.0,10.10.1.2,80.0,,P,T1499.249,1.0,1.0
496,1713375520.122574,1713375520.122574,TCP,10.10.1.2,80.0,10.10.1.9,1377.0,,,,,
497,1713375520.1245987,1713375520.1245987,TCP,10.10.1.9,1378.0,10.10.1.2,80.0,,P,T1499.250,1.0,1.0
498,1713375520.1245933,1713375520.1245933,TCP,10.10.1.2,80.0,10.10.1.9,1378.0,,,,,
499,1713375520.1266248,1713375520.1266248,TCP,10.10.1.9,1379.0,10.10.1.2,80.0,,P,T1499.251,1.0,1.0
500,1713375520.126618,1713375520.126618,TCP,10.10.1.2,80.0,10.10.1.9,1379.0,,,,,
501,1713375520.128642,1713375520.128642,TCP,10.10.1.9,1380.0,10.10.1.2,80.0,,P,T1499.252,1.0,1.0
502,1713375520.1286352,1713375520.1286352,TCP,10.10.1.2,80.0,10.10.1.9,1380.0,,,,,
503,1713375520.13066,1713375520.13066,TCP,10.10.1.9,1381.0,10.10.1.2,80.0,,P,T1499.253,1.0,1.0
504,1713375520.130654,1713375520.130654,TCP,10.10.1.2,80.0,10.10.1.9,1381.0,,,,,
505,1713375520.132681,1713375520.132681,TCP,10.10.1.9,1382.0,10.10.1.2,80.0,,P,T1499.254,1.0,1.0
506,1713375520.1326747,1713375520.1326747,TCP,10.10.1.2,80.0,10.10.1.9,1382.0,,,,,
507,1713375520.1347008,1713375520.1347008,TCP,10.10.1.9,1383.0,10.10.1.2,80.0,,P,T1499.255,1.0,1.0
508,1713375520.1346948,1713375520.1346948,TCP,10.10.1.2,80.0,10.10.1.9,1383.0,,,,,
509,1713375520.136726,1713375520.136726,TCP,10.10.1.9,1384.0,10.10.1.2,80.0,,P,T1499.256,1.0,1.0
510,1713375520.1367202,1713375520.1367202,TCP,10.10.1.2,80.0,10.10.1.9,1384.0,,,,,
511,1713375520.1387472,1713375520.1387472,TCP,10.10.1.9,1385.0,10.10.1.2,80.0,,P,T1499.257,1.0,1.0
512,1713375520.1387415,1713375520.1387415,TCP,10.10.1.2,80.0,10.10.1.9,1385.0,,,,,
513,1713375520.1407683,1713375520.1407683,TCP,10.10.1.9,1386.0,10.10.1.2,80.0,,P,T1499.258,1.0,1.0
514,1713375520.1407623,1713375520.1407623,TCP,10.10.1.2,80.0,10.10.1.9,1386.0,,,,,
515,1713375520.1427884,1713375520.1427884,TCP,10.10.1.9,1387.0,10.10.1.2,80.0,,P,T1499.259,1.0,1.0
516,1713375520.1427827,1713375520.1427827,TCP,10.10.1.2,80.0,10.10.1.9,1387.0,,,,,
517,1713375520.144811,1713375520.144811,TCP,10.10.1.9,1388.0,10.10.1.2,80.0,,P,T1499.260,1.0,1.0
518,1713375520.1448052,1713375520.1448052,TCP,10.10.1.2,80.0,10.10.1.9,1388.0,,,,,
519,1713375520.1468291,1713375520.1468291,TCP,10.10.1.9,1389.0,10.10.1.2,80.0,,P,T1499.261,1.0,1.0
520,1713375520.1468234,1713375520.1468234,TCP,10.10.1.2,80.0,10.10.1.9,1389.0,,,,,
521,1713375520.148849,1713375520.148849,TCP,10.10.1.9,1390.0,10.10.1.2,80.0,,P,T1499.262,1.0,1.0
522,1713375520.148843,1713375520.148843,TCP,10.10.1.2,80.0,10.10.1.9,1390.0,,,,,
523,1713375520.1508691,1713375520.1508691,TCP,10.10.1.9,1391.0,10.10.1.2,80.0,,P,T1499.263,1.0,1.0
524,1713375520.1508636,1713375520.1508636,TCP,10.10.1.2,80.0,10.10.1.9,1391.0,,,,,
525,1713375520.1528904,1713375520.1528904,TCP,10.10.1.9,1392.0,10.10.1.2,80.0,,P,T1499.264,1.0,1.0
526,1713375520.1528845,1713375520.1528845,TCP,10.10.1.2,80.0,10.10.1.9,1392.0,,,,,
527,1713375520.154927,1713375520.154927,TCP,10.10.1.9,1393.0,10.10.1.2,80.0,,P,T1499.265,1.0,1.0
528,1713375520.1549213,1713375520.1549213,TCP,10.10.1.2,80.0,10.10.1.9,1393.0,,,,,
529,1713375520.1569557,1713375520.1569557,TCP,10.10.1.9,1394.0,10.10.1.2,80.0,,P,T1499.266,1.0,1.0
530,1713375520.1569495,1713375520.1569495,TCP,10.10.1.2,80.0,10.10.1.9,1394.0,,,,,
531,1713375520.1589832,1713375520.1589832,TCP,10.10.1.9,1395.0,10.10.1.2,80.0,,P,T1499.267,1.0,1.0
532,1713375520.1589773,1713375520.1589773,TCP,10.10.1.2,80.0,10.10.1.9,1395.0,,,,,
533,1713375520.1610072,1713375520.1610072,TCP,10.10.1.9,1396.0,10.10.1.2,80.0,,P,T1499.268,1.0,1.0
534,1713375520.1610007,1713375520.1610007,TCP,10.10.1.2,80.0,10.10.1.9,1396.0,,,,,
535,1713375520.163026,1713375520.163026,TCP,10.10.1.9,1397.0,10.10.1.2,80.0,,P,T1499.269,1.0,1.0
536,1713375520.16302,1713375520.16302,TCP,10.10.1.2,80.0,10.10.1.9,1397.0,,,,,
537,1713375520.1650517,1713375520.1650517,TCP,10.10.1.9,1398.0,10.10.1.2,80.0,,P,T1499.270,1.0,1.0
538,1713375520.1650424,1713375520.1650424,TCP,10.10.1.2,80.0,10.10.1.9,1398.0,,,,,
539,1713375520.167074,1713375520.167074,TCP,10.10.1.9,1399.0,10.10.1.2,80.0,,P,T1499.271,1.0,1.0
540,1713375520.1670623,1713375520.1670623,TCP,10.10.1.2,80.0,10.10.1.9,1399.0,,,,,
541,1713375520.1690931,1713375520.1690931,TCP,10.10.1.9,1400.0,10.10.1.2,80.0,,P,T1499.272,1.0,1.0
542,1713375520.1690826,1713375520.1690826,TCP,10.10.1.2,80.0,10.10.1.9,1400.0,,,,,
543,1713375520.1711285,1713375520.1711285,TCP,10.10.1.9,1401.0,10.10.1.2,80.0,,P,T1499.273,1.0,1.0
544,1713375520.171108,1713375520.171108,TCP,10.10.1.2,80.0,10.10.1.9,1401.0,,,,,
545,1713375520.1731355,1713375520.1731355,TCP,10.10.1.9,1402.0,10.10.1.2,80.0,,P,T1499.274,1.0,1.0
546,1713375520.1731246,1713375520.1731246,TCP,10.10.1.2,80.0,10.10.1.9,1402.0,,,,,
547,1713375520.175161,1713375520.175161,TCP,10.10.1.9,1403.0,10.10.1.2,80.0,,P,T1499.275,1.0,1.0
548,1713375520.175147,1713375520.175147,TCP,10.10.1.2,80.0,10.10.1.9,1403.0,,,,,
549,1713375520.177176,1713375520.177176,TCP,10.10.1.9,1404.0,10.10.1.2,80.0,,P,T1499.276,1.0,1.0
550,1713375520.1771648,1713375520.1771648,TCP,10.10.1.2,80.0,10.10.1.9,1404.0,,,,,
551,1713375520.1791952,1713375520.1791952,TCP,10.10.1.9,1405.0,10.10.1.2,80.0,,P,T1499.277,1.0,1.0
552,1713375520.1791852,1713375520.1791852,TCP,10.10.1.2,80.0,10.10.1.9,1405.0,,,,,
553,1713375520.181228,1713375520.181228,TCP,10.10.1.9,1406.0,10.10.1.2,80.0,,P,T1499.278,1.0,1.0
554,1713375520.1812084,1713375520.1812084,TCP,10.10.1.2,80.0,10.10.1.9,1406.0,,,,,
555,1713375520.1832564,1713375520.1832564,TCP,10.10.1.9,1407.0,10.10.1.2,80.0,,P,T1499.279,1.0,1.0
556,1713375520.18323,1713375520.18323,TCP,10.10.1.2,80.0,10.10.1.9,1407.0,,,,,
557,1713375520.1852596,1713375520.1852596,TCP,10.10.1.9,1408.0,10.10.1.2,80.0,,P,T1499.280,1.0,1.0
558,1713375520.1852455,1713375520.1852455,TCP,10.10.1.2,80.0,10.10.1.9,1408.0,,,,,
559,1713375520.1872797,1713375520.1872797,TCP,10.10.1.9,1409.0,10.10.1.2,80.0,,P,T1499.281,1.0,1.0
560,1713375520.187267,1713375520.187267,TCP,10.10.1.2,80.0,10.10.1.9,1409.0,,,,,
561,1713375520.1892998,1713375520.1892998,TCP,10.10.1.9,1410.0,10.10.1.2,80.0,,P,T1499.282,1.0,1.0
562,1713375520.1892903,1713375520.1892903,TCP,10.10.1.2,80.0,10.10.1.9,1410.0,,,,,
563,1713375520.1913276,1713375520.1913276,TCP,10.10.1.9,1411.0,10.10.1.2,80.0,,P,T1499.283,1.0,1.0
564,1713375520.191316,1713375520.191316,TCP,10.10.1.2,80.0,10.10.1.9,1411.0,,,,,
565,1713375520.1933446,1713375520.1933446,TCP,10.10.1.9,1412.0,10.10.1.2,80.0,,P,T1499.284,1.0,1.0
566,1713375520.1933296,1713375520.1933296,TCP,10.10.1.2,80.0,10.10.1.9,1412.0,,,,,
567,1713375520.1953757,1713375520.1953757,TCP,10.10.1.9,1413.0,10.10.1.2,80.0,,P,T1499.285,1.0,1.0
568,1713375520.1953523,1713375520.1953523,TCP,10.10.1.2,80.0,10.10.1.9,1413.0,,,,,
569,1713375520.1973915,1713375520.1973915,TCP,10.10.1.9,1414.0,10.10.1.2,80.0,,P,T1499.286,1.0,1.0
570,1713375520.1973724,1713375520.1973724,TCP,10.10.1.2,80.0,10.10.1.9,1414.0,,,,,
571,1713375520.1994035,1713375520.1994035,TCP,10.10.1.9,1415.0,10.10.1.2,80.0,,P,T1499.287,1.0,1.0
572,1713375520.1993902,1713375520.1993902,TCP,10.10.1.2,80.0,10.10.1.9,1415.0,,,,,
573,1713375520.2014177,1713375520.2014177,TCP,10.10.1.9,1416.0,10.10.1.2,80.0,,P,T1499.288,1.0,1.0
574,1713375520.2014084,1713375520.2014084,TCP,10.10.1.2,80.0,10.10.1.9,1416.0,,,,,
575,1713375520.203437,1713375520.203437,TCP,10.10.1.9,1417.0,10.10.1.2,80.0,,P,T1499.289,1.0,1.0
576,1713375520.2034287,1713375520.2034287,TCP,10.10.1.2,80.0,10.10.1.9,1417.0,,,,,
577,1713375520.2054555,1713375520.2054555,TCP,10.10.1.9,1418.0,10.10.1.2,80.0,,P,T1499.290,1.0,1.0
578,1713375520.2054486,1713375520.2054486,TCP,10.10.1.2,80.0,10.10.1.9,1418.0,,,,,
579,1713375520.207476,1713375520.207476,TCP,10.10.1.9,1419.0,10.10.1.2,80.0,,P,T1499.291,1.0,1.0
580,1713375520.2074685,1713375520.2074685,TCP,10.10.1.2,80.0,10.10.1.9,1419.0,,,,,
581,1713375520.2095144,1713375520.2095144,TCP,10.10.1.9,1420.0,10.10.1.2,80.0,,P,T1499.292,1.0,1.0
582,1713375520.2094948,1713375520.2094948,TCP,10.10.1.2,80.0,10.10.1.9,1420.0,,,,,
583,1713375520.2115211,1713375520.2115211,TCP,10.10.1.9,1421.0,10.10.1.2,80.0,,P,T1499.293,1.0,1.0
584,1713375520.21151,1713375520.21151,TCP,10.10.1.2,80.0,10.10.1.9,1421.0,,,,,
585,1713375520.2135413,1713375520.2135413,TCP,10.10.1.9,1422.0,10.10.1.2,80.0,,P,T1499.294,1.0,1.0
586,1713375520.2135313,1713375520.2135313,TCP,10.10.1.2,80.0,10.10.1.9,1422.0,,,,,
587,1713375520.2155595,1713375520.2155595,TCP,10.10.1.9,1423.0,10.10.1.2,80.0,,P,T1499.295,1.0,1.0
588,1713375520.2155504,1713375520.2155504,TCP,10.10.1.2,80.0,10.10.1.9,1423.0,,,,,
589,1713375520.2175803,1713375520.2175803,TCP,10.10.1.9,1424.0,10.10.1.2,80.0,,P,T1499.296,1.0,1.0
590,1713375520.2175715,1713375520.2175715,TCP,10.10.1.2,80.0,10.10.1.9,1424.0,,,,,
591,1713375520.219606,1713375520.219606,TCP,10.10.1.9,1425.0,10.10.1.2,80.0,,P,T1499.297,1.0,1.0
592,1713375520.2195923,1713375520.2195923,TCP,10.10.1.2,80.0,10.10.1.9,1425.0,,,,,
593,1713375520.2216303,1713375520.2216303,TCP,10.10.1.9,1426.0,10.10.1.2,80.0,,P,T1499.298,1.0,1.0
594,1713375520.2216136,1713375520.2216136,TCP,10.10.1.2,80.0,10.10.1.9,1426.0,,,,,
595,1713375520.2236435,1713375520.2236435,TCP,10.10.1.9,1427.0,10.10.1.2,80.0,,P,T1499.299,1.0,1.0
596,1713375520.223633,1713375520.223633,TCP,10.10.1.2,80.0,10.10.1.9,1427.0,,,,,
597,1713375520.2256615,1713375520.2256615,TCP,10.10.1.9,1428.0,10.10.1.2,80.0,,P,T1499.300,1.0,1.0
598,1713375520.2256515,1713375520.2256515,TCP,10.10.1.2,80.0,10.10.1.9,1428.0,,,,,
599,1713375520.2276895,1713375520.2276895,TCP,10.10.1.9,1429.0,10.10.1.2,80.0,,P,T1499.301,1.0,1.0
600,1713375520.2276776,1713375520.2276776,TCP,10.10.1.2,80.0,10.10.1.9,1429.0,,,,,
601,1713375520.2297103,1713375520.2297103,TCP,10.10.1.9,1430.0,10.10.1.2,80.0,,P,T1499.302,1.0,1.0
602,1713375520.2296977,1713375520.2296977,TCP,10.10.1.2,80.0,10.10.1.9,1430.0,,,,,
603,1713375520.2317388,1713375520.2317388,TCP,10.10.1.9,1431.0,10.10.1.2,80.0,,P,T1499.303,1.0,1.0
604,1713375520.2317202,1713375520.2317202,TCP,10.10.1.2,80.0,10.10.1.9,1431.0,,,,,
605,1713375520.2337513,1713375520.2337513,TCP,10.10.1.9,1432.0,10.10.1.2,80.0,,P,T1499.304,1.0,1.0
606,1713375520.2337377,1713375520.2337377,TCP,10.10.1.2,80.0,10.10.1.9,1432.0,,,,,
607,1713375520.2357647,1713375520.2357647,TCP,10.10.1.9,1433.0,10.10.1.2,80.0,,P,T1499.305,1.0,1.0
608,1713375520.2357552,1713375520.2357552,TCP,10.10.1.2,80.0,10.10.1.9,1433.0,,,,,
609,1713375520.2377863,1713375520.2377863,TCP,10.10.1.9,1434.0,10.10.1.2,80.0,,P,T1499.306,1.0,1.0
610,1713375520.2377765,1713375520.2377765,TCP,10.10.1.2,80.0,10.10.1.9,1434.0,,,,,
611,1713375520.2398057,1713375520.2398057,TCP,10.10.1.9,1435.0,10.10.1.2,80.0,,P,T1499.307,1.0,1.0
612,1713375520.2397969,1713375520.2397969,TCP,10.10.1.2,80.0,10.10.1.9,1435.0,,,,,
613,1713375520.2418237,1713375520.2418237,TCP,10.10.1.9,1436.0,10.10.1.2,80.0,,P,T1499.308,1.0,1.0
614,1713375520.241815,1713375520.241815,TCP,10.10.1.2,80.0,10.10.1.9,1436.0,,,,,
615,1713375520.2438517,1713375520.2438517,TCP,10.10.1.9,1437.0,10.10.1.2,80.0,,P,T1499.309,1.0,1.0
616,1713375520.243837,1713375520.243837,TCP,10.10.1.2,80.0,10.10.1.9,1437.0,,,,,
617,1713375520.2458713,1713375520.2458713,TCP,10.10.1.9,1438.0,10.10.1.2,80.0,,P,T1499.310,1.0,1.0
618,1713375520.2458572,1713375520.2458572,TCP,10.10.1.2,80.0,10.10.1.9,1438.0,,,,,
619,1713375520.2478878,1713375520.2478878,TCP,10.10.1.9,1439.0,10.10.1.2,80.0,,P,T1499.311,1.0,1.0
620,1713375520.2478757,1713375520.2478757,TCP,10.10.1.2,80.0,10.10.1.9,1439.0,,,,,
621,1713375520.2499044,1713375520.2499044,TCP,10.10.1.9,1440.0,10.10.1.2,80.0,,P,T1499.312,1.0,1.0
622,1713375520.249895,1713375520.249895,TCP,10.10.1.2,80.0,10.10.1.9,1440.0,,,,,
623,1713375520.251926,1713375520.251926,TCP,10.10.1.9,1441.0,10.10.1.2,80.0,,P,T1499.313,1.0,1.0
624,1713375520.2519152,1713375520.2519152,TCP,10.10.1.2,80.0,10.10.1.9,1441.0,,,,,
625,1713375520.253959,1713375520.253959,TCP,10.10.1.9,1442.0,10.10.1.2,80.0,,P,T1499.314,1.0,1.0
626,1713375520.253935,1713375520.253935,TCP,10.10.1.2,80.0,10.10.1.9,1442.0,,,,,
627,1713375520.2560005,1713375520.2560005,TCP,10.10.1.9,1443.0,10.10.1.2,80.0,,P,T1499.315,1.0,1.0
628,1713375520.2559707,1713375520.2559707,TCP,10.10.1.2,80.0,10.10.1.9,1443.0,,,,,
629,1713375520.258006,1713375520.258006,TCP,10.10.1.9,1444.0,10.10.1.2,80.0,,P,T1499.316,1.0,1.0
630,1713375520.2579763,1713375520.2579763,TCP,10.10.1.2,80.0,10.10.1.9,1444.0,,,,,
631,1713375520.2599995,1713375520.2599995,TCP,10.10.1.9,1445.0,10.10.1.2,80.0,,P,T1499.317,1.0,1.0
632,1713375520.2599924,1713375520.2599924,TCP,10.10.1.2,80.0,10.10.1.9,1445.0,,,,,
633,1713375520.2620192,1713375520.2620192,TCP,10.10.1.9,1446.0,10.10.1.2,80.0,,P,T1499.318,1.0,1.0
634,1713375520.2620127,1713375520.2620127,TCP,10.10.1.2,80.0,10.10.1.9,1446.0,,,,,
635,1713375520.2640572,1713375520.2640572,TCP,10.10.1.9,1447.0,10.10.1.2,80.0,,P,T1499.319,1.0,1.0
636,1713375520.264037,1713375520.264037,TCP,10.10.1.2,80.0,10.10.1.9,1447.0,,,,,
637,1713375520.266066,1713375520.266066,TCP,10.10.1.9,1448.0,10.10.1.2,80.0,,P,T1499.320,1.0,1.0
638,1713375520.2660549,1713375520.2660549,TCP,10.10.1.2,80.0,10.10.1.9,1448.0,,,,,
639,1713375520.2680788,1713375520.2680788,TCP,10.10.1.9,1449.0,10.10.1.2,80.0,,P,T1499.321,1.0,1.0
640,1713375520.268073,1713375520.268073,TCP,10.10.1.2,80.0,10.10.1.9,1449.0,,,,,
641,1713375520.2701004,1713375520.2701004,TCP,10.10.1.9,1450.0,10.10.1.2,80.0,,P,T1499.322,1.0,1.0
642,1713375520.2700944,1713375520.2700944,TCP,10.10.1.2,80.0,10.10.1.9,1450.0,,,,,
643,1713375520.272118,1713375520.272118,TCP,10.10.1.9,1451.0,10.10.1.2,80.0,,P,T1499.323,1.0,1.0
644,1713375520.2721126,1713375520.2721126,TCP,10.10.1.2,80.0,10.10.1.9,1451.0,,,,,
645,1713375520.2741408,1713375520.2741408,TCP,10.10.1.9,1452.0,10.10.1.2,80.0,,P,T1499.324,1.0,1.0
646,1713375520.274135,1713375520.274135,TCP,10.10.1.2,80.0,10.10.1.9,1452.0,,,,,
647,1713375520.27617,1713375520.27617,TCP,10.10.1.9,1453.0,10.10.1.2,80.0,,P,T1499.325,1.0,1.0
648,1713375520.276166,1713375520.276166,TCP,10.10.1.2,80.0,10.10.1.9,1453.0,,,,,
649,1713375520.2781763,1713375520.2781763,TCP,10.10.1.9,1454.0,10.10.1.2,80.0,,P,T1499.326,1.0,1.0
650,1713375520.2781713,1713375520.2781713,TCP,10.10.1.2,80.0,10.10.1.9,1454.0,,,,,
651,1713375520.280198,1713375520.280198,TCP,10.10.1.9,1455.0,10.10.1.2,80.0,,P,T1499.327,1.0,1.0
652,1713375520.2801926,1713375520.2801926,TCP,10.10.1.2,80.0,10.10.1.9,1455.0,,,,,
653,1713375520.2822173,1713375520.2822173,TCP,10.10.1.9,1456.0,10.10.1.2,80.0,,P,T1499.328,1.0,1.0
654,1713375520.282212,1713375520.282212,TCP,10.10.1.2,80.0,10.10.1.9,1456.0,,,,,
655,1713375520.284237,1713375520.284237,TCP,10.10.1.9,1457.0,10.10.1.2,80.0,,P,T1499.329,1.0,1.0
656,1713375520.2842317,1713375520.2842317,TCP,10.10.1.2,80.0,10.10.1.9,1457.0,,,,,
657,1713375520.286258,1713375520.286258,TCP,10.10.1.9,1458.0,10.10.1.2,80.0,,P,T1499.330,1.0,1.0
658,1713375520.2862525,1713375520.2862525,TCP,10.10.1.2,80.0,10.10.1.9,1458.0,,,,,
659,1713375520.2882824,1713375520.2882824,TCP,10.10.1.9,1459.0,10.10.1.2,80.0,,P,T1499.331,1.0,1.0
660,1713375520.2882774,1713375520.2882774,TCP,10.10.1.2,80.0,10.10.1.9,1459.0,,,,,
661,1713375520.2903028,1713375520.2903028,TCP,10.10.1.9,1460.0,10.10.1.2,80.0,,P,T1499.332,1.0,1.0
662,1713375520.2902975,1713375520.2902975,TCP,10.10.1.2,80.0,10.10.1.9,1460.0,,,,,
663,1713375520.2923224,1713375520.2923224,TCP,10.10.1.9,1461.0,10.10.1.2,80.0,,P,T1499.333,1.0,1.0
664,1713375520.2923172,1713375520.2923172,TCP,10.10.1.2,80.0,10.10.1.9,1461.0,,,,,
665,1713375520.2943425,1713375520.2943425,TCP,10.10.1.9,1462.0,10.10.1.2,80.0,,P,T1499.334,1.0,1.0
666,1713375520.2943368,1713375520.2943368,TCP,10.10.1.2,80.0,10.10.1.9,1462.0,,,,,
667,1713375520.296362,1713375520.296362,TCP,10.10.1.9,1463.0,10.10.1.2,80.0,,P,T1499.335,1.0,1.0
668,1713375520.2963564,1713375520.2963564,TCP,10.10.1.2,80.0,10.10.1.9,1463.0,,,,,
669,1713375520.2984087,1713375520.2984087,TCP,10.10.1.9,1464.0,10.10.1.2,80.0,,P,T1499.336,1.0,1.0
670,1713375520.2984035,1713375520.2984035,TCP,10.10.1.2,80.0,10.10.1.9,1464.0,,,,,
671,1713375520.3004603,1713375520.3004603,TCP,10.10.1.9,1465.0,10.10.1.2,80.0,,P,T1499.337,1.0,1.0
672,1713375520.300455,1713375520.300455,TCP,10.10.1.2,80.0,10.10.1.9,1465.0,,,,,
673,1713375520.3024852,1713375520.3024852,TCP,10.10.1.9,1466.0,10.10.1.2,80.0,,P,T1499.338,1.0,1.0
674,1713375520.3024802,1713375520.3024802,TCP,10.10.1.2,80.0,10.10.1.9,1466.0,,,,,
675,1713375520.3045087,1713375520.3045087,TCP,10.10.1.9,1467.0,10.10.1.2,80.0,,P,T1499.339,1.0,1.0
676,1713375520.3045037,1713375520.3045037,TCP,10.10.1.2,80.0,10.10.1.9,1467.0,,,,,
677,1713375520.306532,1713375520.306532,TCP,10.10.1.9,1468.0,10.10.1.2,80.0,,P,T1499.340,1.0,1.0
678,1713375520.306527,1713375520.306527,TCP,10.10.1.2,80.0,10.10.1.9,1468.0,,,,,
679,1713375520.3085551,1713375520.3085551,TCP,10.10.1.9,1469.0,10.10.1.2,80.0,,P,T1499.341,1.0,1.0
680,1713375520.30855,1713375520.30855,TCP,10.10.1.2,80.0,10.10.1.9,1469.0,,,,,
681,1713375520.3105793,1713375520.3105793,TCP,10.10.1.9,1470.0,10.10.1.2,80.0,,P,T1499.342,1.0,1.0
682,1713375520.310574,1713375520.310574,TCP,10.10.1.2,80.0,10.10.1.9,1470.0,,,,,
683,1713375520.3126016,1713375520.3126016,TCP,10.10.1.9,1471.0,10.10.1.2,80.0,,P,T1499.343,1.0,1.0
684,1713375520.3125963,1713375520.3125963,TCP,10.10.1.2,80.0,10.10.1.9,1471.0,,,,,
685,1713375520.3146265,1713375520.3146265,TCP,10.10.1.9,1472.0,10.10.1.2,80.0,,P,T1499.344,1.0,1.0
686,1713375520.3146212,1713375520.3146212,TCP,10.10.1.2,80.0,10.10.1.9,1472.0,,,,,
687,1713375520.316674,1713375520.316674,TCP,10.10.1.9,1473.0,10.10.1.2,80.0,,P,T1499.345,1.0,1.0
688,1713375520.3166687,1713375520.3166687,TCP,10.10.1.2,80.0,10.10.1.9,1473.0,,,,,
689,1713375520.3187287,1713375520.3187287,TCP,10.10.1.9,1474.0,10.10.1.2,80.0,,P,T1499.346,1.0,1.0
690,1713375520.3187232,1713375520.3187232,TCP,10.10.1.2,80.0,10.10.1.9,1474.0,,,,,
691,1713375520.320766,1713375520.320766,TCP,10.10.1.9,1475.0,10.10.1.2,80.0,,P,T1499.347,1.0,1.0
692,1713375520.32076,1713375520.32076,TCP,10.10.1.2,80.0,10.10.1.9,1475.0,,,,,
693,1713375520.322816,1713375520.322816,TCP,10.10.1.9,1476.0,10.10.1.2,80.0,,P,T1499.348,1.0,1.0
694,1713375520.322811,1713375520.322811,TCP,10.10.1.2,80.0,10.10.1.9,1476.0,,,,,
695,1713375520.3248696,1713375520.3248696,TCP,10.10.1.9,1477.0,10.10.1.2,80.0,,P,T1499.349,1.0,1.0
696,1713375520.3248644,1713375520.3248644,TCP,10.10.1.2,80.0,10.10.1.9,1477.0,,,,,
697,1713375520.3269212,1713375520.3269212,TCP,10.10.1.9,1478.0,10.10.1.2,80.0,,P,T1499.350,1.0,1.0
698,1713375520.3269148,1713375520.3269148,TCP,10.10.1.2,80.0,10.10.1.9,1478.0,,,,,
699,1713375520.3289564,1713375520.3289564,TCP,10.10.1.9,1479.0,10.10.1.2,80.0,,P,T1499.351,1.0,1.0
700,1713375520.328951,1713375520.328951,TCP,10.10.1.2,80.0,10.10.1.9,1479.0,,,,,
